status,time,card_type,city,amount,id
Fail,2025-09-01 09:00:00,Discover,Tehran,250000.0,62
Fail,2025-09-01 04:40:00,Nan,Tabriz,452545.0,82
Success,2025-09-24 01:01:00,Visa,Karaj,452545.0,10
Success,2025-09-04 16:40:00,American Express,Qom,545116.0,35
Fail,2025-09-04 02:30:00,American Express,Tehran,99999.0,100
Success,2025-09-29 07:07:00,Visa,Mashhad,452545.0,23
Fail,2025-09-18 03:00:00,Master Card,Tabriz,419089.0,90
Fail,2025-09-27 23:59:00,Discover,Isfahan,0.0,65
Success,2025-09-11 07:07:00,Mastercard,Tabriz,300000.0,82
Fail,2025-09-27 14:11:00,Mastercard,Tabriz,200000.0,79
Success,2025-09-01 17:07:00,Visa,Mashhad,914465.0,25
Fail,2025-09-28 14:00:00,Mastercard,Tehran,1502601.0,97
Success,2025-09-10 21:23:00,Mastercard,Tehran,452545.0,53
Fail,2025-09-09 20:20:00,Mastercard,Tabriz,1768588.0,84
Fail,2025-09-23 14:00:00,Visa,Tehran,300000.0,17
Success,2025-09-04 06:06:00,Discover,Isfahan,452545.0,57
Fail,2025-09-28 04:40:00,Visa,Tehran,471227.0,75
Success,2025-09-06 08:59:00,Visa,Tabriz,2020587.5,77
Success,2025-09-30 14:11:00,American Express,Isfahan,100.5,90
Fail,2025-09-16 02:37:00,Mastercard,Tehran,333333.0,20
Success,2025-09-02 03:27:00,American Express,Unknown,1305967.0,25
Success,2025-09-23 14:55:00,American Express,Tehran,900000.0,42
Success,2025-09-18 09:09:00,Visa,Karaj,976246.0,45
Fail,2025-09-10 11:11:00,American Express,Tehran,333333.0,31
Fail,2025-09-24 01:01:00,Mastercard,Tehran,1050805.0,65
Fail,2025-09-24 13:13:00,American Express,Tehran,0.0,52
Success,2025-09-17 02:54:00,Discover,Isfahan,545116.0,80
Success,2025-09-13 20:20:00,American Express,Karaj,585954.0,93
Success,2025-09-24 09:45:00,Mastercard,Unknown,1472823.0,21
Fail,2025-09-18 20:20:00,American Express,Isfahan,1463119.0,30
Success,2025-09-22 04:40:00,Visa,Tehran,1782689.0,3
Fail,2025-09-13 11:11:00,Mastercard,Tehran,1387769.0,99
Success,2025-09-17 23:17:00,Discover,Mashhad,0.0,70
Fail,2025-09-05 20:33:00,Mastercard,Tehran,100.5,43
Fail,2025-09-11 11:11:00,Mastercard,Qom,976246.0,29
Success,2025-09-07 10:05:00,Mastercard,Tehran,914282.0,3
Fail,2025-09-29 02:24:00,American Express,Mashhad,0.0,58
Fail,2025-09-10 22:27:00,Discover,Karaj,914465.0,33
Fail,2025-09-17 10:48:00,Visa,Tehran,343679.0,75
Fail,2025-09-15 08:08:00,Mastercard,Isfahan,1578078.0,45
Fail,2025-09-18 02:37:00,Visa,Tehran,555555.0,69
Success,2025-09-23 02:37:00,Mastercard,Shiraz,2020587.5,32
Success,2025-09-22 21:10:00,Visa,Tehran,914282.0,82
Fail,2025-09-19 09:00:00,Visa,Shiraz,177050.0,84
Fail,2025-09-30 12:44:00,Mastercard,Karaj,452545.0,52
Success,2025-09-26 21:21:00,Visa,Isfahan,583952.0,64
Fail,2025-09-02 07:08:00,Visa,Qom,100.5,40
Fail,2025-09-26 04:04:00,Discover,Qom,0.0,93
Fail,2025-09-04 01:01:00,Mastercard,Ahvaz,0.0,13
Success,2025-09-03 07:08:00,Mastercard,Tehran,1463119.0,91
Fail,2025-09-07 18:45:00,Visa,Shiraz,177050.0,80
Success,2025-09-24 12:12:00,Mastercard,Tehran,100000.0,90
Fail,2025-09-18 14:02:00,American Express,Karaj,471227.0,74
Fail,2025-09-10 09:09:00,Visa,Tehran,0.0,29
Fail,2025-09-07 02:37:00,Mastercard,Mashhad,1463119.0,63
Fail,2025-09-08 06:30:00,Mastercard,Tehran,177050.0,84
Success,2025-09-06 11:11:00,Discover,Tehran,452545.0,26
Success,2025-09-22 14:02:00,Mastercard,Isfahan,250000.0,97
Success,2025-09-26 18:00:00,American Express,Karaj,100000.0,59
Fail,2025-09-01 18:45:00,American Express,Isfahan,1782689.0,49
Fail,2025-09-04 00:00:00,Discover,Tehran,914465.0,53
Success,2025-09-14 07:32:00,Visa,Tehran,976246.0,89
Fail,2025-09-17 12:34:00,Visa,Tehran,343679.0,31
Success,2025-09-20 13:13:00,Visa,Mashhad,471227.0,12
Fail,2025-09-18 07:08:00,Discover,Tehran,205000.0,58
Success,2025-09-11 14:02:00,Visa,Karaj,0.0,36
Fail,2025-09-29 05:56:00,Visa,Mashhad,452545.0,10
Success,2025-09-21 12:34:00,Visa,Tehran,976246.0,6
Success,2025-09-26 21:23:00,American Express,Tehran,585954.0,7
Success,2025-09-14 02:30:00,Nan,Tehran,1387769.0,31
Success,2025-09-09 14:00:00,American Express,Karaj,1578078.0,92
Fail,2025-09-27 01:51:00,Visa,Tabriz,205000.0,72
Fail,2025-09-15 13:13:00,Visa,Tehran,1387769.0,3
Fail,2025-09-12 09:09:00,Mastercard,Tehran,1050805.0,47
Success,2025-09-10 02:30:00,American Express,Tehran,100.5,85
Fail,2025-09-19 14:55:00,Discover,Tehran,1305967.0,1
Success,2025-09-24 14:11:00,Mastercard,Tabriz,205000.0,45
Success,2025-09-19 23:59:00,Visa,Qom,0.0,54
Success,2025-09-06 02:24:00,Mastercard,Tehran,1463119.0,50
Fail,2025-09-20 19:19:00,Visa,Tehran,1305967.0,79
Success,2025-09-24 07:08:00,American Express,Isfahan,12345.0,7
Success,2025-09-27 01:01:00,Mastercard,Tehran,99999.0,63
Fail,2025-09-06 23:17:00,Discover,Tehran,177050.0,15
Fail,2025-09-08 22:27:00,Visa,Karaj,850000.0,90
Success,2025-09-01 16:40:00,Mastercard,Karaj,200000.0,67
Fail,2025-09-22 14:30:00,Discover,Karaj,419089.0,30
Fail,2025-09-17 05:56:00,Discover,Mashhad,205000.0,78
Fail,2025-09-17 16:40:00,Visa,Mashhad,343679.0,68
Fail,2025-09-24 14:00:00,Visa,Shiraz,443463.0,36
Success,2025-09-15 04:40:00,Nan,Karaj,452545.0,67
Success,2025-09-07 14:00:00,Visa,Tehran,12345.0,5
Success,2025-09-19 15:45:00,Nan,Tabriz,471227.0,25
Success,2025-09-22 07:32:00,Mastercard,Tehran,99999.0,96
Success,2025-09-25 18:00:00,Visa,Isfahan,976246.0,11
Success,2025-09-23 03:27:00,Mastercard,Tabriz,452545.0,72
Fail,2025-09-28 02:30:00,Mastercard,Isfahan,0.0,91
Success,2025-09-03 12:44:00,Mastercard,Tabriz,100.5,66
Fail,2025-09-30 14:02:00,Mastercard,Tehran,1158713.0,28
Success,2025-09-30 02:54:00,Visa,Tabriz,177050.0,60
Fail,2025-09-29 06:06:00,Discover,Shiraz,0.0,10
Fail,2025-09-22 21:23:00,Visa,Tabriz,452545.0,50
Fail,2025-09-11 04:04:00,Discover,Shiraz,452545.0,39
Fail,2025-09-20 11:11:00,Mastercard,Tehran,585954.0,37
Fail,2025-09-30 02:54:00,Discover,Tehran,100000.0,63
Fail,2025-09-29 13:10:00,Mastercard,Tehran,1768588.0,61
Fail,2025-09-19 11:11:00,Visa,Ahvaz,585954.0,85
Success,2025-09-09 13:13:00,Discover,Shiraz,1.0,93
Success,2025-09-10 02:20:00,Mastercard,Tehran,900000.0,38
Fail,2025-09-02 14:11:00,American Express,Tabriz,343679.0,33
Success,2025-09-01 21:10:00,American Express,Karaj,452545.0,75
Fail,2025-09-30 18:00:00,American Express,Tehran,555555.0,45
Success,2025-09-16 09:09:00,Discover,Karaj,300000.0,44
Success,2025-09-18 09:00:00,Master Card,Qom,0.0,1
Success,2025-09-23 18:12:00,Discover,Karaj,650000.0,53
Fail,2025-09-26 23:59:00,Visa,Shiraz,1578078.0,47
Success,2025-09-17 14:02:00,American Express,Isfahan,412308.0,33
Fail,2025-09-06 02:30:00,Mastercard,Tabriz,452545.0,67
Fail,2025-09-14 19:51:00,Visa,Shiraz,452545.0,91
Success,2025-09-23 02:54:00,Discover,Ahvaz,120000.0,15
Fail,2025-09-25 05:23:00,Visa,Tehran,471227.0,14
Fail,2025-09-15 14:30:00,Mastercard,Isfahan,555555.0,23
Fail,2025-09-14 02:54:00,Mastercard,Isfahan,545116.0,54
Success,2025-09-24 04:04:00,Nan,Qom,177050.0,8
Fail,2025-09-22 13:13:00,Visa,Tehran,452545.0,54
Success,2025-09-03 22:27:00,American Express,Tehran,583952.0,36
Fail,2025-09-24 05:56:00,Discover,Qom,1158713.0,84
Success,2025-09-23 14:11:00,Visa,Tehran,850000.0,52
Success,2025-09-19 10:48:00,Visa,Karaj,200000.0,6
Fail,2025-09-25 03:00:00,American Express,Tehran,1387769.0,98
Success,2025-09-12 02:24:00,Visa,Tehran,63489.0,28
Success,2025-09-02 18:12:00,American Express,Tehran,2020587.5,50
Success,2025-09-03 19:19:00,Master Card,Qom,850000.0,38
Fail,2025-09-18 06:30:00,Visa,Tehran,585954.0,30
Fail,2025-09-29 01:51:00,Discover,Tehran,63489.0,81
Fail,2025-09-01 05:56:00,Visa,Mashhad,452545.0,73
Success,2025-09-20 18:45:00,Mastercard,Tabriz,100.5,93
Fail,2025-09-21 14:00:00,Discover,Mashhad,452545.0,54
Success,2025-09-29 12:44:00,Visa,Karaj,976246.0,71
Success,2025-09-06 14:02:00,Visa,Tehran,1782689.0,46
Success,2025-09-05 16:40:00,Mastercard,Isfahan,1387769.0,28
Fail,2025-09-01 02:37:00,Visa,Tabriz,0.0,17
Success,2025-09-19 14:00:00,Nan,Karaj,450000.0,48
Success,2025-09-01 06:06:00,Visa,Ahvaz,452545.0,44
Fail,2025-09-27 14:00:00,Mastercard,Isfahan,0.0,60
Fail,2025-09-21 08:08:00,Discover,Shiraz,471227.0,60
Fail,2025-09-21 19:40:00,Mastercard,Isfahan,585954.0,5
Success,2025-09-16 13:10:00,Mastercard,Qom,1387769.0,69
Fail,2025-09-12 11:11:00,Visa,Unknown,914465.0,78
Success,2025-09-27 10:48:00,Visa,Qom,452545.0,70
Success,2025-09-29 14:00:00,Visa,Tehran,200000.0,7
Fail,2025-09-22 03:27:00,Nan,Karaj,99999.0,53
Success,2025-09-08 21:10:00,Mastercard,Tehran,1427657.0,17
Success,2025-09-26 09:09:00,Visa,Ahvaz,452545.0,59
Success,2025-09-16 23:59:00,Visa,Tehran,650000.0,9
Fail,2025-09-28 14:55:00,American Express,Mashhad,1883871.0,96
Fail,2025-09-01 01:01:00,Discover,Shiraz,450000.0,22
Success,2025-09-04 18:00:00,American Express,Tehran,452545.0,45
Fail,2025-09-10 19:19:00,Discover,Tabriz,1463119.0,73
Success,2025-09-11 01:51:00,Visa,Tehran,976246.0,59
Fail,2025-09-17 10:48:00,Mastercard,Tehran,120000.0,80
Fail,2025-09-25 13:10:00,American Express,Tehran,5000.0,99
Fail,2025-09-27 23:17:00,Mastercard,Tehran,1768588.0,13
Success,2025-09-23 02:54:00,Mastercard,Tabriz,452545.0,83
Success,2025-09-07 23:17:00,American Express,Tehran,250000.0,12
Fail,2025-09-12 17:17:00,Mastercard,Tehran,1305967.0,36
Success,2025-09-21 19:51:00,Visa,Isfahan,100.5,10
Success,2025-09-07 07:07:00,Visa,Shiraz,1502601.0,16
Fail,2025-09-12 06:30:00,Visa,Qom,452545.0,93
Success,2025-09-15 06:06:00,Mastercard,Tabriz,850000.0,19
Success,2025-09-02 21:23:00,Mastercard,Shiraz,850000.0,6
Success,2025-09-14 04:15:00,Mastercard,Tehran,452545.0,4
Fail,2025-09-13 23:59:00,Visa,Tabriz,100000.0,30
Fail,2025-09-04 00:00:00,Discover,Tehran,452545.0,96
Fail,2025-09-14 03:27:00,American Express,Tehran,452545.0,46
Fail,2025-09-14 21:23:00,Visa,Mashhad,0.0,27
Fail,2025-09-16 10:48:00,Mastercard,Tehran,2020587.5,45
Fail,2025-09-07 23:17:00,Mastercard,Isfahan,1768588.0,85
Fail,2025-09-19 02:37:00,Visa,Tehran,452545.0,37
Success,2025-09-02 13:13:00,Mastercard,Tehran,100.5,9
Fail,2025-09-10 19:29:00,Mastercard,Tehran,300000.0,61
Fail,2025-09-18 07:08:00,Visa,Tehran,452545.0,35
Success,2025-09-29 18:12:00,Discover,Isfahan,1387769.0,47
Success,2025-09-17 10:05:00,Discover,Tehran,250000.0,21
Fail,2025-09-05 21:10:00,Master Card,Tehran,100.5,17
Fail,2025-09-12 20:33:00,Nan,Tehran,1427657.0,55
Fail,2025-09-06 07:07:00,American Express,Mashhad,914465.0,89
Fail,2025-09-22 13:13:00,Discover,Tehran,100.5,96
Fail,2025-09-09 02:37:00,Mastercard,Tehran,99999.0,6
Success,2025-09-20 21:21:00,Discover,Karaj,452545.0,35
Success,2025-09-01 09:45:00,Visa,Tehran,1472823.0,50
Fail,2025-09-22 08:59:00,American Express,Qom,1000.0,37
Fail,2025-09-15 02:30:00,Visa,Tabriz,412308.0,13
Success,2025-09-21 04:04:00,Discover,Mashhad,452545.0,25
Success,2025-09-26 17:17:00,Visa,Tabriz,1768588.0,97
Fail,2025-09-06 05:56:00,Discover,Tabriz,914465.0,1
Fail,2025-09-19 18:00:00,Nan,Qom,177050.0,49
Fail,2025-09-18 06:06:00,Master Card,Qom,0.0,35
Fail,2025-09-06 12:12:00,Visa,Isfahan,452545.0,83
Success,2025-09-13 09:09:00,Visa,Tehran,99999.0,53
Fail,2025-09-01 21:10:00,Mastercard,Tehran,914282.0,52
Success,2025-09-23 20:33:00,American Express,Tehran,1768588.0,54
Success,2025-09-23 07:07:00,Visa,Shiraz,205000.0,76
Fail,2025-09-26 07:32:00,Mastercard,Tehran,583952.0,47
Success,2025-09-13 21:23:00,Mastercard,Karaj,452545.0,43
Fail,2025-09-07 20:33:00,American Express,Tehran,1768588.0,20
Fail,2025-09-15 02:54:00,American Express,Tabriz,200000.0,33
Fail,2025-09-12 06:30:00,Mastercard,Shiraz,0.0,94
Fail,2025-09-27 19:19:00,Mastercard,Tabriz,1387769.0,16
Success,2025-09-26 22:27:00,Mastercard,Mashhad,452545.0,78
Fail,2025-09-01 14:11:00,Mastercard,Tehran,1782689.0,7
Success,2025-09-15 21:23:00,Mastercard,Tabriz,2020587.5,70
Success,2025-09-04 15:45:00,Visa,Karaj,452545.0,21
Fail,2025-09-13 16:40:00,Visa,Tehran,0.0,36
Success,2025-09-23 21:23:00,Visa,Tehran,0.0,87
Success,2025-09-27 21:21:00,Visa,Tabriz,1463119.0,54
Success,2025-09-25 12:34:00,Visa,Tehran,333333.0,19
Fail,2025-09-05 02:30:00,Mastercard,Tehran,583952.0,25
Fail,2025-09-29 09:09:00,Visa,Tabriz,471227.0,67
Fail,2025-09-02 17:07:00,American Express,Tehran,0.0,53
Fail,2025-09-23 21:10:00,Visa,Tehran,1463119.0,99
Fail,2025-09-26 12:12:00,American Express,Tehran,5000.0,75
Success,2025-09-01 07:07:00,Discover,Tehran,333333.0,48
Fail,2025-09-16 06:30:00,Discover,Karaj,914282.0,42
Success,2025-09-23 06:30:00,Mastercard,Tehran,900000.0,47
Success,2025-09-06 02:20:00,Visa,Tehran,555555.0,92
Fail,2025-09-23 12:12:00,Mastercard,Tehran,2020587.5,42
Fail,2025-09-16 12:12:00,Mastercard,Qom,412308.0,2
Fail,2025-09-14 22:27:00,Discover,Shiraz,1502601.0,6
Fail,2025-09-29 15:45:00,Mastercard,Shiraz,0.0,46
Fail,2025-09-26 02:54:00,Discover,Qom,1578078.0,66
Fail,2025-09-03 17:17:00,Discover,Tehran,100000.0,81
Success,2025-09-15 19:51:00,Mastercard,Karaj,177050.0,40
Fail,2025-09-03 04:04:00,Discover,Tabriz,850000.0,58
Success,2025-09-23 02:30:00,Visa,Tehran,419089.0,78
Fail,2025-09-29 07:08:00,Discover,Isfahan,1387769.0,74
Fail,2025-09-02 02:37:00,American Express,Tabriz,1.0,33
Fail,2025-09-01 05:23:00,Visa,Tehran,1387769.0,62
Fail,2025-09-09 23:59:00,Visa,Qom,300000.0,12
Success,2025-09-09 14:30:00,Mastercard,Karaj,123456.0,97
Fail,2025-09-23 08:59:00,Mastercard,Isfahan,100000.0,49
Success,2025-09-07 04:40:00,Discover,Tehran,1472823.0,89
Fail,2025-09-03 07:08:00,Visa,Tehran,452545.0,78
Fail,2025-09-26 14:00:00,American Express,Isfahan,0.0,5
Fail,2025-09-18 13:13:00,Mastercard,Tabriz,1.0,51
Success,2025-09-11 02:30:00,Mastercard,Shiraz,0.0,69
Success,2025-09-07 05:23:00,Discover,Tehran,1768588.0,32
Fail,2025-09-09 07:07:00,Discover,Shiraz,177050.0,49
Fail,2025-09-01 04:04:00,Discover,Tehran,1782689.0,98
Success,2025-09-29 12:12:00,Visa,Isfahan,100.5,60
Fail,2025-09-14 11:11:00,Visa,Tehran,452545.0,46
Success,2025-09-20 01:51:00,American Express,Tehran,452545.0,68
Success,2025-09-06 07:32:00,Visa,Isfahan,0.0,95
Success,2025-09-07 08:08:00,American Express,Mashhad,1768588.0,41
Success,2025-09-10 04:04:00,Visa,Shiraz,555555.0,81
Fail,2025-09-07 14:11:00,Visa,Tabriz,12345.0,67
Fail,2025-09-26 22:27:00,Visa,Tehran,120000.0,13
Success,2025-09-02 03:27:00,Discover,Tehran,63489.0,18
Success,2025-09-30 02:30:00,Discover,Ahvaz,100.5,88
Fail,2025-09-04 14:55:00,Visa,Tehran,452545.0,100
Fail,2025-09-21 12:12:00,Visa,Tehran,1472823.0,98
Fail,2025-09-30 01:51:00,Visa,Mashhad,1427657.0,51
Success,2025-09-28 05:56:00,American Express,Ahvaz,412308.0,36
Fail,2025-09-17 06:30:00,Mastercard,Tehran,0.0,81
Fail,2025-09-01 09:45:00,Discover,Shiraz,900000.0,34
Success,2025-09-10 18:00:00,American Express,Mashhad,452545.0,12
Success,2025-09-19 10:48:00,Visa,Karaj,452545.0,5
Success,2025-09-15 14:11:00,Discover,Isfahan,419089.0,48
Success,2025-09-10 00:00:00,Mastercard,Karaj,1768588.0,92
Success,2025-09-19 07:32:00,Visa,Tehran,976246.0,40
Fail,2025-09-12 18:45:00,Visa,Tabriz,5000.0,13
Fail,2025-09-24 02:37:00,Visa,Tehran,5000.0,26
Fail,2025-09-16 07:32:00,Discover,Tabriz,120000.0,14
Success,2025-09-09 02:24:00,Discover,Tehran,1050805.0,97
Success,2025-09-15 04:40:00,Visa,Tehran,452545.0,11
Success,2025-09-30 14:00:00,Mastercard,Mashhad,1000.0,38
Success,2025-09-27 03:27:00,American Express,Tabriz,200000.0,80
Fail,2025-09-28 14:11:00,Mastercard,Unknown,914465.0,57
Success,2025-09-17 18:12:00,Mastercard,Unknown,412308.0,22
Fail,2025-09-14 18:45:00,Mastercard,Tabriz,545116.0,16
Success,2025-09-27 08:59:00,Visa,Tabriz,471227.0,77
Fail,2025-09-18 11:11:00,Mastercard,Ahvaz,1883871.0,76
Success,2025-09-26 09:45:00,Discover,Tehran,1.0,82
Success,2025-09-02 22:27:00,Visa,Shiraz,1502601.0,29
Success,2025-09-04 23:59:00,Mastercard,Tehran,471227.0,82
Success,2025-09-18 00:00:00,American Express,Tehran,452545.0,2
Fail,2025-09-07 07:07:00,Visa,Shiraz,200000.0,54
Fail,2025-09-13 10:48:00,Discover,Karaj,343679.0,2
Success,2025-09-15 20:20:00,American Express,Tehran,333333.0,3
Fail,2025-09-25 16:16:00,American Express,Ahvaz,1427657.0,94
Fail,2025-09-23 13:13:00,Mastercard,Tehran,850000.0,56
Fail,2025-09-28 03:27:00,Visa,Tehran,250000.0,72
Success,2025-09-22 21:23:00,Visa,Tabriz,99999.0,11
Success,2025-09-26 02:37:00,American Express,Tabriz,1883871.0,76
Success,2025-09-01 01:51:00,Mastercard,Mashhad,0.0,32
Fail,2025-09-11 07:08:00,Mastercard,Tehran,900000.0,4
Success,2025-09-10 11:11:00,Visa,Tehran,452545.0,9
Fail,2025-09-25 22:27:00,Mastercard,Tehran,2020587.5,89
Fail,2025-09-05 08:59:00,Mastercard,Ahvaz,1158713.0,56
Success,2025-09-16 02:37:00,Discover,Isfahan,850000.0,16
Success,2025-09-11 04:15:00,Mastercard,Qom,177050.0,81
Fail,2025-09-21 02:54:00,Visa,Tehran,1472823.0,87
Fail,2025-09-06 05:56:00,Visa,Tabriz,177050.0,71
Fail,2025-09-09 23:59:00,Visa,Isfahan,1.0,10
Success,2025-09-13 14:30:00,Discover,Karaj,452545.0,94
Fail,2025-09-24 06:30:00,Mastercard,Ahvaz,0.0,36
Fail,2025-09-08 13:10:00,Visa,Tehran,850000.0,24
Fail,2025-09-14 10:05:00,Mastercard,Tehran,850000.0,64
Fail,2025-09-24 16:40:00,Discover,Karaj,1387769.0,56
Success,2025-09-01 01:01:00,Mastercard,Karaj,452545.0,78
Fail,2025-09-17 14:00:00,Visa,Tabriz,0.0,78
Success,2025-09-24 23:59:00,Mastercard,Tabriz,99999.0,90
Fail,2025-09-05 03:27:00,Mastercard,Tehran,1158713.0,22
Success,2025-09-25 14:55:00,Mastercard,Tehran,2020587.5,52
Success,2025-09-02 09:00:00,Mastercard,Tehran,1768588.0,50
Fail,2025-09-25 23:59:00,Discover,Qom,452545.0,47
Success,2025-09-28 07:08:00,Mastercard,Tehran,1502601.0,23
Fail,2025-09-30 04:15:00,American Express,Tehran,0.0,97
Fail,2025-09-24 07:08:00,Discover,Ahvaz,452545.0,91
Success,2025-09-09 23:17:00,Visa,Qom,1472823.0,92
Success,2025-09-04 03:27:00,Mastercard,Tehran,177050.0,76
Success,2025-09-17 02:37:00,Discover,Ahvaz,452545.0,83
Fail,2025-09-17 05:23:00,Mastercard,Tehran,100.5,19
Fail,2025-09-21 02:30:00,Visa,Shiraz,650000.0,52
Fail,2025-09-18 17:07:00,Mastercard,Karaj,2020587.5,34
Success,2025-09-16 12:34:00,Mastercard,Isfahan,63489.0,97
Fail,2025-09-30 09:45:00,Visa,Tabriz,0.0,29
Fail,2025-09-08 02:30:00,Mastercard,Tehran,200000.0,61
Fail,2025-09-26 10:48:00,American Express,Karaj,1768588.0,85
Success,2025-09-11 02:24:00,Visa,Tehran,452545.0,35
Success,2025-09-21 01:01:00,Visa,Tehran,452545.0,5
Fail,2025-09-21 11:11:00,Visa,Isfahan,0.0,76
Success,2025-09-18 18:00:00,Visa,Tabriz,177050.0,7
Success,2025-09-23 14:11:00,Visa,Shiraz,583952.0,41
Fail,2025-09-29 00:00:00,Discover,Qom,177050.0,2
Success,2025-09-24 02:54:00,Mastercard,Qom,850000.0,90
Success,2025-09-10 17:17:00,Mastercard,Tabriz,471227.0,10
Fail,2025-09-13 12:44:00,Mastercard,Tehran,555555.0,44
Success,2025-09-17 05:56:00,Mastercard,Tehran,976246.0,70
Success,2025-09-18 16:16:00,Visa,Tehran,1387769.0,92
Fail,2025-09-10 10:05:00,Mastercard,Isfahan,452545.0,35
Fail,2025-09-16 06:30:00,American Express,Tehran,0.0,62
Fail,2025-09-20 14:11:00,American Express,Tehran,450000.0,74
Fail,2025-09-05 07:08:00,Discover,Tehran,419089.0,73
Fail,2025-09-13 04:04:00,American Express,Mashhad,452545.0,20
Fail,2025-09-18 19:51:00,Mastercard,Karaj,0.0,35
Success,2025-09-17 08:59:00,American Express,Karaj,452545.0,37
Success,2025-09-09 13:10:00,Mastercard,Mashhad,1463119.0,72
Fail,2025-09-14 11:11:00,Discover,Isfahan,1578078.0,54
Fail,2025-09-17 09:00:00,Visa,Tabriz,452545.0,96
Success,2025-09-29 05:56:00,Mastercard,Tabriz,250000.0,80
Fail,2025-09-04 11:11:00,Visa,Qom,343679.0,28
Success,2025-09-18 19:40:00,Visa,Tehran,914282.0,70
Success,2025-09-27 21:23:00,Discover,Tehran,976246.0,32
Fail,2025-09-20 19:51:00,Visa,Tehran,177050.0,93
Fail,2025-09-24 21:23:00,American Express,Shiraz,419089.0,11
Fail,2025-09-24 14:11:00,Discover,Unknown,0.0,42
Fail,2025-09-15 03:27:00,Mastercard,Tehran,1502601.0,23
Success,2025-09-11 02:37:00,Mastercard,Karaj,471227.0,30
Fail,2025-09-12 02:30:00,Visa,Ahvaz,976246.0,9
Success,2025-09-09 03:00:00,Visa,Isfahan,914282.0,93
Success,2025-09-13 18:12:00,Mastercard,Tabriz,0.0,89
Fail,2025-09-15 06:30:00,Discover,Isfahan,1782689.0,59
Fail,2025-09-27 22:27:00,Mastercard,Tehran,300000.0,28
Fail,2025-09-15 10:48:00,Visa,Shiraz,0.0,89
Fail,2025-09-28 11:11:00,Mastercard,Tehran,200000.0,79
Fail,2025-09-05 07:08:00,Visa,Ahvaz,585954.0,33
Fail,2025-09-23 23:59:00,American Express,Tehran,471227.0,47
Success,2025-09-19 10:48:00,Mastercard,Tabriz,343679.0,99
Fail,2025-09-26 19:29:00,Visa,Tehran,583952.0,22
Fail,2025-09-20 03:27:00,Discover,Tehran,100.5,29
Fail,2025-09-26 02:30:00,Mastercard,Mashhad,452545.0,34
Fail,2025-09-25 08:08:00,Discover,Tehran,452545.0,42
Fail,2025-09-26 21:23:00,Nan,Tehran,452545.0,52
Success,2025-09-26 08:59:00,Mastercard,Shiraz,100.5,47
Success,2025-09-14 09:00:00,Visa,Shiraz,100.5,74
Success,2025-09-28 14:11:00,Discover,Tehran,12345.0,51
Fail,2025-09-17 08:08:00,Visa,Tehran,177050.0,45
Success,2025-09-18 19:29:00,Visa,Karaj,914465.0,95
Success,2025-09-21 12:44:00,Mastercard,Tabriz,343679.0,75
Fail,2025-09-03 02:30:00,Discover,Tabriz,100.5,34
Fail,2025-09-02 15:45:00,Visa,Ahvaz,452545.0,21
Fail,2025-09-01 11:11:00,Visa,Karaj,976246.0,13
Fail,2025-09-10 03:00:00,Visa,Tehran,585954.0,54
Success,2025-09-19 02:30:00,Discover,Isfahan,583952.0,25
Success,2025-09-17 20:33:00,Visa,Tabriz,100.5,21
Fail,2025-09-12 14:11:00,Visa,Tabriz,914465.0,1
Success,2025-09-01 12:34:00,Visa,Tabriz,452545.0,58
Fail,2025-09-12 19:51:00,American Express,Tehran,471227.0,69
Fail,2025-09-17 20:33:00,Mastercard,Ahvaz,177050.0,87
Fail,2025-09-24 12:44:00,Visa,Ahvaz,1305967.0,71
Success,2025-09-03 02:30:00,American Express,Tabriz,1472823.0,13
Fail,2025-09-11 14:55:00,Visa,Tehran,123456.0,52
Fail,2025-09-17 14:02:00,Visa,Tehran,2020587.5,23
Fail,2025-09-23 09:45:00,American Express,Qom,419089.0,21
Fail,2025-09-26 01:51:00,American Express,Tabriz,914465.0,6
Success,2025-09-03 12:34:00,Mastercard,Tehran,914282.0,20
Fail,2025-09-08 02:30:00,Visa,Tehran,0.0,76
Success,2025-09-20 14:55:00,Master Card,Tehran,850000.0,40
Success,2025-09-04 07:08:00,American Express,Qom,0.0,9
Success,2025-09-21 12:12:00,American Express,Tehran,583952.0,50
Fail,2025-09-22 06:06:00,Visa,Ahvaz,177050.0,28
Fail,2025-09-07 13:13:00,Visa,Ahvaz,452545.0,11
Success,2025-09-14 03:27:00,American Express,Tabriz,976246.0,97
Fail,2025-09-14 19:40:00,American Express,Tehran,471227.0,75
Success,2025-09-04 07:32:00,Master Card,Karaj,100.5,89
Fail,2025-09-16 17:07:00,Nan,Tabriz,443463.0,56
Fail,2025-09-24 16:40:00,Visa,Karaj,976246.0,79
Success,2025-09-29 07:08:00,Nan,Tehran,1883871.0,35
Success,2025-09-22 10:48:00,Mastercard,Mashhad,1463119.0,81
Fail,2025-09-30 17:07:00,Visa,Tehran,0.0,25
Fail,2025-09-01 00:00:00,Discover,Shiraz,1883871.0,100
Success,2025-09-17 02:30:00,Mastercard,Unknown,914465.0,19
Fail,2025-09-25 19:40:00,American Express,Isfahan,50200.0,31
Fail,2025-09-10 03:00:00,Mastercard,Tehran,914465.0,81
Fail,2025-09-22 02:37:00,Visa,Tabriz,2020587.5,50
